epoch,lr,train_loss,validation_loss,top1_error,top5_error,epoch_seconds,peak_allocated_bytes,peak_reserved_bytes
28,0.25,0.8733130894851685,1.2893205024719239,35.25,10.1,152.49985560006462,5284852736,5706350592
29,0.25,0.8584198441886902,1.345588381958008,35.77,11.32,152.51664280006662,5284852736,5706350592
30,0.25,0.8548305843353271,1.5446035940170288,38.4,11.75,152.4725829999661,5284852736,5706350592
31,0.25,0.8509788051605225,1.376132343006134,36.09,11.33,152.4543190000113,5284852736,5706350592
32,0.25,0.8376614768600464,1.1939027151107788,32.68,8.76,152.53206180001143,5284852736,5706350592
33,0.25,0.8281814211273193,1.444786036491394,37.03,11.24,152.4742622000631,5284852736,5706350592
34,0.25,0.8309336907196045,1.303355164718628,33.73,10.29,152.4834256999893,5284852736,5706350592
35,0.25,0.8245820352935791,1.304518039894104,34.48,10.11,152.53404099994805,5284852736,5706350592
36,0.25,0.8174287842941285,1.4637419864654542,36.73,10.75,152.44844449998345,5284852736,5706350592
37,0.25,0.8176292794418335,1.3435839378356933,36.14,10.65,152.4674389999127,5284852736,5706350592
38,0.25,0.8051088479995727,1.3619412483215332,36.32,10.44,152.48653390002437,5284852736,5706350592
39,0.25,0.8104334222793579,1.3765129554748534,35.67,10.34,152.45253839995712,5284852736,5706350592
40,0.25,0.7975221055221557,1.2765528699874877,34.19,9.59,152.51944269996602,5284852736,5706350592
41,0.25,0.7921503336715698,1.372828874015808,35.66,9.93,152.48353329999372,5284852736,5706350592
42,0.25,0.8048326025009155,1.3578717571258545,35.23,10.32,152.44256029999815,5284852736,5706350592
43,0.25,0.7895407201766967,1.36624070186615,35.59,10.41,152.35388189996593,5284852736,5706350592
44,0.25,0.7895983914756775,1.2590399780273438,33.42,9.49,152.32009039993864,5284852736,5706350592
45,0.25,0.7865875492477417,1.4064815382003784,36.27,11.2,152.40525239997078,5284852736,5706350592
46,0.25,0.7796311124801636,1.3434406354904176,35.45,9.94,152.64817319996655,5284852736,5706350592
47,0.25,0.7872117590332032,1.6026820331573486,38.41,12.99,152.47129320004024,5284852736,5706350592
48,0.25,0.7779173852920532,1.547340938949585,37.08,11.85,152.39863479998894,5284852736,5706350592
49,0.25,0.778563622121811,1.3529251861572265,35.75,10.63,152.36021940002684,5284852736,5706350592
50,0.25,0.7733138529968262,1.3568132375717163,35.22,10.26,152.4031397999497,5284852736,5706350592
51,0.25,0.765416833152771,1.3432867256164551,34.37,9.79,152.4430894999532,5284852736,5706350592
52,0.25,0.7709507862854004,1.3300670261383056,35.07,9.6,152.39981669990811,5284852736,5706350592
53,0.25,0.7666020808029175,1.2453723440170288,33.01,9.42,152.37438469997142,5284852736,5706350592
54,0.25,0.7635636115646363,1.3753969409942628,36.3,10.24,152.44205030007288,5284852736,5706350592
55,0.25,0.7622482658004761,1.3954712741851807,37.08,10.72,152.3859721000772,5284852736,5706350592
56,0.25,0.7670857492828369,1.2396268615722656,33.07,9.16,152.41062410001177,5284852736,5706350592
57,0.25,0.756088914604187,1.3194875030517579,34.97,9.42,152.43800279998686,5284852736,5706350592
58,0.25,0.7557947805023193,1.3609417694091797,34.72,9.78,152.36746169999242,5284852736,5706350592
59,0.25,0.7543989265441895,1.4454228317260742,35.94,11.05,152.46169729996473,5284852736,5706350592
60,0.25,0.7523160166168212,1.3918369909286499,36.08,10.86,152.40174979995936,5284852736,5706350592
61,0.25,0.7464916394805908,1.3377845809936524,34.37,9.59,152.4576509000035,5284852736,5706350592
62,0.25,0.7499110628128052,1.4093866788864136,36.04,11.25,152.41606780001894,5284852736,5706350592
63,0.25,0.7467949880981445,1.3507275121688842,34.6,10.28,152.44312529999297,5284852736,5706350592
