epoch,lr,train_loss,validation_loss,top1_error,top5_error,epoch_seconds,peak_allocated_bytes,peak_reserved_bytes
172,0.025,0.7648888701939582,0.6335546368598938,17.3,3.3,156.91164770000614,5284541440,5723127808
173,0.025,0.7724608347272873,0.667383546257019,18.32,3.62,157.0251416999381,5284541440,5723127808
174,0.025,0.7978709059691429,0.6666250045776367,18.17,3.51,156.92260619997978,5284541440,5723127808
175,0.025,0.7329411814975738,0.6550303120613098,17.9,3.47,157.03478930005804,5284541440,5723127808
176,0.025,0.839564693684578,0.6598824496269227,18.05,3.76,156.96297840005718,5284541440,5723127808
177,0.025,0.7473760650038719,0.6408884937286377,17.74,3.63,156.9543687000405,5284541440,5723127808
178,0.025,0.7750319033336639,0.6675883260726929,18.36,3.64,157.20059790008236,5284541440,5723127808
179,0.025,0.7955827142882347,0.7017795462608337,19.3,4.0,161.63416669995058,5284541440,5723127808
180,0.025,0.7382023162460327,0.6522384749412536,17.88,3.44,161.9636248999741,5284541440,5723127808
181,0.025,0.825523065226078,0.6940950376510621,18.9,3.85,161.14460360002704,5284541440,5723127808
182,0.025,0.7640092750382423,0.6756281981468201,18.27,3.69,158.0250618000282,5284541440,5723127808
183,0.025,0.7922759214305878,0.6749777612686158,18.52,3.88,159.812837400008,5284541440,5723127808
184,0.025,0.8000597064208984,0.6881121827125549,18.56,3.94,161.18462429998908,5284541440,5723127808
185,0.025,0.6978529623842239,0.68136617436409,18.45,3.95,160.12749600003008,5284541440,5723127808
186,0.025,0.7440340042328835,0.6880536856651306,18.62,3.92,158.3557188999839,5284541440,5723127808
187,0.025,0.7517421606826782,0.7101199937820435,19.26,4.09,159.97243030008394,5284541440,5723127808
188,0.025,0.7463843837785721,0.6877695699214935,18.28,3.78,160.92762410000432,5284541440,5723127808
189,0.025,0.7344088998889923,0.7390791130065918,19.79,4.35,159.85683079995215,5284541440,5723127808
190,0.025,0.7734297225737572,0.7329765337944031,19.74,4.23,158.67350769997574,5284541440,5723127808
191,0.025,0.7608683640432358,0.7205447849273682,19.74,4.17,162.89106679998804,5284541440,5723127808
192,0.025,0.8003456284332275,0.7351627243995666,19.17,3.91,162.02689580002334,5284541440,5723127808
193,0.025,0.7661205879616737,0.7322947958946228,19.55,4.07,158.55624039995018,5284541440,5723127808
194,0.025,0.8000830856966973,0.7481449541091919,19.33,4.15,157.29382959997747,5284541440,5723127808
195,0.025,0.7589384341621399,0.7351604751586914,19.36,3.93,155.4811681000283,5284541440,5723127808
196,0.025,0.7380465945649147,0.7095777371406555,19.27,3.94,157.91530090000015,5284541440,5723127808
197,0.025,0.8035010775566102,0.7625357470035553,19.92,4.51,156.9544635999482,5284541440,5723127808
198,0.025,0.765919494175911,0.7533316483020782,20.09,4.4,155.8553062999854,5284541440,5723127808
199,0.025,0.7780125741052628,0.7629891556739807,20.52,4.78,155.560154399951,5284541440,5723127808
200,0.025,0.7997655811047554,0.7006894293785095,19.13,4.08,155.610062199994,5284541440,5723127808
201,0.025,0.7175253448414802,0.734110180568695,19.6,4.15,155.52230149996467,5284541440,5723127808
202,0.025,0.790290282690525,0.739967157793045,19.61,4.27,155.5456457999535,5284541440,5723127808
203,0.025,0.7448168142628669,0.7289743578910828,19.25,4.14,155.51626730000135,5284541440,5723127808
204,0.025,0.7467472130417824,0.7596378101348877,20.83,4.41,155.5657129000174,5284541440,5723127808
205,0.025,0.7184560208702088,0.7523858732223511,19.53,4.13,155.452114899992,5284541440,5723127808
206,0.025,0.6818327961421012,0.7784157709121704,20.82,4.37,155.5484385000309,5284541440,5723127808
207,0.025,0.7391060103774071,0.7716195955276489,20.73,4.41,155.48127240000758,5284541440,5723127808
208,0.025,0.7042092735290527,0.7344847032546997,19.14,4.12,155.5421103000408,5284541440,5723127808
209,0.025,0.7882412701010704,0.7625691414833069,20.14,4.47,155.53160620003473,5284541440,5723127808
210,0.025,0.7172274430513382,0.7431366648674012,20.19,4.49,155.47306380001828,5284541440,5723127808
211,0.025,0.7624515372776985,0.7788006020545959,20.53,4.61,160.52336549991742,5284541440,5723127808
212,0.025,0.710426653072834,0.7677678283691406,20.68,4.72,155.02882870007306,5284541440,5723127808
213,0.025,0.7371114165592194,0.7600330131530761,20.46,4.53,154.87463279999793,5284541440,5723127808
214,0.025,0.7568170273470879,0.8238575323104859,21.4,4.96,154.7798599000089,5284541440,5723127808
215,0.025,0.7964862360763549,0.7914907859802246,20.24,4.5,154.78428190003615,5284541440,5723127808
216,0.025,0.7254870194268227,0.7916156401634217,20.33,4.55,154.78438700002152,5284541440,5723127808
217,0.025,0.7442861209344864,0.7739258028030396,20.2,4.62,154.6734751999611,5284541440,5723127808
218,0.025,0.7243158231782914,0.754618562746048,19.58,4.07,154.8484119999921,5284541440,5723127808
219,0.025,0.7174787710094452,0.7521577285766602,19.49,4.51,154.83803440001793,5284541440,5723127808
220,0.025,0.7512895043373108,0.7919379512786865,21.13,4.81,154.81816100003198,5284541440,5723127808
221,0.025,0.773181459183693,0.8060743587493896,21.05,4.9,157.925902799936,5284541440,5723127808
222,0.025,0.7659915466189384,0.7520441557407379,19.91,4.47,157.6416589000728,5284541440,5723127808
223,0.025,0.7742510983109474,0.7770505136489868,20.87,4.69,157.1489930000389,5284541440,5723127808
224,0.025,0.7254007816505432,0.7677692576408386,20.18,4.34,158.76859590003733,5284541440,5723127808
225,0.025,0.7405946142292023,0.83782941904068,21.56,5.24,158.26900980004575,5284541440,5723127808
226,0.0025000000000000005,0.6633129339766503,0.6021724354743958,15.69,3.22,160.9211964000715,5284541440,5723127808
227,0.0025000000000000005,0.5616348374557495,0.5812082622528076,15.35,3.13,158.4755953999702,5284541440,5723127808
228,0.0025000000000000005,0.5685523934793473,0.5837290863037109,15.02,3.16,163.12931680004112,5284541440,5723127808
229,0.0025000000000000005,0.5486187251877784,0.5927050144195557,15.42,3.06,161.8505919999443,5284541440,5723127808
230,0.0025000000000000005,0.5551680648612977,0.5762509786605835,15.57,3.19,162.00772819994017,5284541440,5723127808
231,0.0025000000000000005,0.551588520064354,0.5758062761306763,15.07,3.09,161.3682894000085,5284541440,5723127808
232,0.0025000000000000005,0.5652320425128937,0.5992661763191223,15.19,3.01,159.67355790000875,5284541440,5723127808
233,0.0025000000000000005,0.5644240073394775,0.5865312055110932,15.19,3.15,155.7487022000132,5284541440,5723127808
234,0.0025000000000000005,0.5766584518647194,0.5923946003913879,14.78,2.99,158.3762009999482,5284541440,5723127808
235,0.0025000000000000005,0.5335901239562034,0.5761395903587341,15.21,3.06,161.062535700039,5284541440,5723127808
236,0.0025000000000000005,0.558617796113491,0.5741911936759949,15.05,3.07,154.6356835999759,5284541440,5723127808
237,0.0025000000000000005,0.5411019264769554,0.6018188177585602,15.03,3.02,154.8213592999382,5284541440,5723127808
238,0.0025000000000000005,0.5686881634426117,0.5934846395492553,15.16,3.0,154.83864730002824,5284541440,5723127808
239,0.0025000000000000005,0.5612163457298279,0.5877362727165222,15.16,2.95,154.7485959000187,5284541440,5723127808
240,0.0025000000000000005,0.5381789827036858,0.5753510714530945,14.95,2.95,154.68729450006504,5284541440,5723127808
241,0.0025000000000000005,0.5102706716847419,0.6168550662517548,14.92,2.97,154.5511087999912,5284541440,5723127808
242,0.0025000000000000005,0.5190211852455139,0.5763781067371369,15.17,2.92,154.57028570002876,5284541440,5723127808
243,0.0025000000000000005,0.5097263897371292,0.625617120552063,14.84,2.93,154.70255069993436,5284541440,5723127808
244,0.0025000000000000005,0.5008681620240212,0.5763992036819457,14.72,3.02,154.72692100005224,5284541440,5723127808
245,0.0025000000000000005,0.46991547972440717,0.6201768263339996,14.79,3.07,154.7294081998989,5284541440,5723127808
246,0.0025000000000000005,0.5249780586123467,0.6110707872390747,15.02,2.96,154.6970616999315,5284541440,5723127808
247,0.0025000000000000005,0.5520493657183647,0.588550111579895,14.97,3.13,154.7518758000806,5284541440,5723127808
248,0.0025000000000000005,0.49544036526203156,0.6033868093013763,15.25,2.95,154.7389202999184,5284541440,5723127808
249,0.0025000000000000005,0.5069728000998497,0.6158847447395325,14.99,3.01,154.62746250000782,5284541440,5723127808
250,0.0025000000000000005,0.5094197137761116,0.6216712492465973,15.23,3.03,154.65802500001155,5284541440,5723127808
251,0.0025000000000000005,0.4898901382946968,0.589454754948616,14.94,3.02,154.81801980000455,5284541440,5723127808
252,0.0025000000000000005,0.49594138090610507,0.5953249213695526,15.04,3.18,154.67616039991844,5284541440,5723127808
253,0.0025000000000000005,0.4989894823718071,0.6160393420696259,15.12,3.11,154.6172011999879,5284541440,5723127808
254,0.0025000000000000005,0.4941769653582573,0.5952299292564392,15.1,3.12,154.68766090006102,5284541440,5723127808
255,0.0025000000000000005,0.4933190127658844,0.6042601671695709,15.08,3.16,154.6281047000084,5284541440,5723127808
256,0.0025000000000000005,0.5063772721958161,0.594566255569458,15.28,3.1,154.67612099996768,5284541440,5723127808
257,0.0025000000000000005,0.5042332176089287,0.6123940618515015,15.28,3.05,154.69864419999067,5284541440,5723127808
258,0.0025000000000000005,0.5055440768575669,0.5836535807609559,15.08,3.22,154.60246239998378,5284541440,5723127808
259,0.0025000000000000005,0.478554935567379,0.6127526478290558,15.22,3.1,154.69465600000694,5284541440,5723127808
260,0.0025000000000000005,0.48930759549856184,0.6066980163097382,15.05,3.03,154.80433870002162,5284541440,5723127808
261,0.0025000000000000005,0.49318061032772065,0.6025375861644745,15.14,3.18,154.637615500018,5284541440,5723127808
262,0.0025000000000000005,0.5112499443507195,0.5900798507213593,15.09,3.23,154.70205249998253,5284541440,5723127808
263,0.0025000000000000005,0.5080126650118828,0.5937688850402832,14.95,3.08,154.60046789993066,5284541440,5723127808
264,0.0025000000000000005,0.5098098288702965,0.6208702736854553,15.07,3.13,154.62433760007843,5284541440,5723127808
265,0.0025000000000000005,0.4875103888440132,0.5899956013679505,15.27,3.32,154.70337639993522,5284541440,5723127808
266,0.0025000000000000005,0.5046303902602196,0.6150686522006988,15.0,3.05,154.91084530006628,5284541440,5723127808
267,0.0025000000000000005,0.488498910844326,0.5982520461082459,15.32,3.15,154.6624156999169,5284541440,5723127808
268,0.0025000000000000005,0.5128254321932793,0.5972499361276626,15.26,3.32,154.5557594000129,5284541440,5723127808
269,0.0025000000000000005,0.4824659757447243,0.6306395868301392,15.12,3.16,154.62559939990751,5284541440,5723127808
270,0.0025000000000000005,0.4918773216080666,0.6072746955871582,15.19,3.16,154.65236219996586,5284541440,5723127808
271,0.0025000000000000005,0.47767064913749696,0.6154880110740661,15.02,3.05,154.60912469995674,5284541440,5723127808
272,0.0025000000000000005,0.49925375526428223,0.6176838459968567,15.26,3.17,154.67866870004218,5284541440,5723127808
273,0.0025000000000000005,0.4746839172697067,0.6284124984264374,15.11,3.22,154.51763289992232,5284541440,5723127808
