epoch,lr,train_loss,validation_loss,top1_error,top5_error,epoch_seconds,peak_allocated_bytes,peak_reserved_bytes
1,0.25,4.03087641784668,3.682189483642578,86.54,62.83,337.29946809995454,5291118080,5727322112
2,0.25,3.260755744018555,3.3450524047851564,78.47,48.84,337.9252584000351,5294678016,5695864832
3,0.25,2.4880315126037598,2.3710441078186033,61.27,28.72,162.58212239993736,5292376064,5687476224
4,0.25,1.9714901802062987,1.9819345748901367,52.99,21.25,157.08207330002915,5280555008,5687476224
5,0.25,1.6913339144897461,1.8228754035949708,49.77,18.41,156.39582909992896,5280555008,5687476224
6,0.25,1.5193435012817382,1.7535150012969971,47.24,17.32,154.80400750006083,5280555008,5687476224
7,0.25,1.3965670233917236,1.6876966850280761,45.3,15.89,155.0315134000266,5280555008,5687476224
8,0.25,1.3154123516082763,1.5791048358917237,43.46,13.9,154.35720279999077,5280555008,5687476224
9,0.25,1.247819940109253,1.516763784790039,41.27,13.31,154.38903299998492,5280555008,5687476224
10,0.25,1.1900840013122558,1.6095520851135254,42.81,14.03,154.32562909997068,5280555008,5687476224
11,0.25,1.1582403556060792,1.6181890022277832,42.02,14.32,154.28815120004583,5280555008,5687476224
12,0.25,1.1156376471710205,1.587708638191223,41.81,14.24,154.57821440009866,5280555008,5687476224
13,0.25,1.0840446384429931,1.620092579650879,41.49,13.04,154.2959507999476,5280555008,5687476224
14,0.25,1.064031092376709,1.5560647399902343,39.9,12.65,154.3890803999966,5280555008,5687476224
15,0.25,1.028583865661621,1.4537313522338866,39.08,11.79,154.5779544999823,5280555008,5687476224
16,0.25,1.0128828789520263,1.481213708114624,39.8,12.01,154.2825708000455,5280555008,5687476224
17,0.25,0.9969269218826294,1.4448574630737305,38.13,12.23,154.5271461000666,5280555008,5687476224
18,0.25,0.9691830162811279,1.477101694869995,39.66,12.53,154.23465620004572,5280555008,5687476224
19,0.25,0.9579764869308471,1.5489655471801758,40.18,11.81,154.44216970005073,5280555008,5687476224
20,0.25,0.9433086360931396,1.2721277156829833,35.09,10.25,154.2469887000043,5280555008,5687476224
21,0.25,0.9256650410461426,1.570528288269043,40.86,12.88,154.4348042999627,5280555008,5687476224
22,0.25,0.9159112410354614,1.5402731370925904,39.29,11.84,154.35742249991745,5280555008,5687476224
23,0.25,0.9048102194976807,1.359550294494629,36.46,10.48,154.22047269996256,5280555008,5687476224
24,0.25,0.8870389190292358,1.381527949333191,36.46,11.4,154.4285244999919,5280555008,5687476224
25,0.25,0.8862981497001649,1.4928298971176148,37.84,11.33,154.22049009997863,5280555008,5687476224
26,0.25,0.8826328838157654,1.4431463626861571,38.03,11.03,154.45414779998828,5280555008,5687476224
27,0.25,0.8664438174438477,1.297937780380249,34.28,10.08,154.30859029991552,5280555008,5687476224
28,0.25,0.8543979503250122,1.2395251573562622,33.97,9.34,154.44362829998136,5280555008,5687476224
29,0.25,0.8482738226318359,1.281198152923584,35.13,9.72,154.58230660005938,5280555008,5687476224
30,0.25,0.8495860855484009,1.3474288311004639,36.12,10.4,155.23824380000588,5280555008,5687476224
31,0.25,0.8424846628379822,1.4223047845840453,37.32,10.74,155.76221969991457,5280555008,5687476224
32,0.25,0.8370609132385254,1.290772512435913,34.99,9.56,155.11479539994616,5280555008,5687476224
33,0.25,0.8254879833984375,1.3324684883117677,35.12,9.74,155.52984129998367,5280555008,5687476224
34,0.25,0.818404370880127,1.342797774887085,35.35,10.31,155.28353329992387,5280555008,5687476224
35,0.25,0.8195269386672973,1.3177752044677735,33.37,10.04,155.34731230000034,5280555008,5687476224
36,0.25,0.807193389968872,1.411091668510437,36.5,10.93,155.64880219998304,5280555008,5687476224
37,0.25,0.8097304736709595,1.3539683540344238,35.87,10.25,155.3602200000314,5280555008,5687476224
38,0.25,0.8058647168350219,1.3071852630615235,34.55,9.61,154.72346899996046,5280555008,5687476224
39,0.25,0.8091285593795776,1.3580275882720947,35.54,10.42,154.42210029996932,5280555008,5687476224
40,0.25,0.8000749296379089,1.26406018409729,33.79,9.44,154.27096090000123,5280555008,5687476224
41,0.25,0.7889938335800171,1.3180767511367797,34.32,10.38,154.3201967999339,5280555008,5687476224
42,0.25,0.7906159339141846,1.4061266159057617,35.79,10.33,154.26763899996877,5280555008,5687476224
43,0.25,0.7880044443130493,1.3036238535881042,34.68,9.76,155.20518380007707,5280555008,5687476224
44,0.25,0.7864921961212158,1.4520315412521363,36.41,11.13,161.67868399992585,5280555008,5687476224
45,0.25,0.783518853263855,1.4683666202545167,38.48,11.87,158.7051475000335,5280555008,5687476224
46,0.25,0.7780799589157105,1.2769227012634277,34.05,9.24,155.5876723000547,5280555008,5687476224
47,0.25,0.7726240013885498,1.38943046875,35.41,10.15,155.32408179994673,5280555008,5687476224
48,0.25,0.7752304987716675,1.2832476078033448,34.1,9.53,158.4899789999472,5280555008,5687476224
49,0.25,0.7678738301086426,1.3130858087539672,33.59,10.69,157.1884291000897,5280555008,5687476224
50,0.25,0.7691992980194092,1.4719083564758302,36.88,10.92,157.52338979998603,5280555008,5687476224
51,0.25,0.7610530916786193,1.4827403995513917,37.46,11.43,156.67647119995672,5280555008,5687476224
52,0.25,0.7677373681640625,1.3945508476257324,35.68,10.55,155.6993422000669,5280555008,5687476224
53,0.25,0.7677736297607421,1.6591159410476684,39.76,14.03,155.27989050000906,5280555008,5687476224
54,0.25,0.761286344909668,1.5780037775039673,39.14,11.63,155.2837562999921,5280555008,5687476224
55,0.25,0.7577869923400878,1.2493761966705321,33.85,9.51,155.36461970000528,5280555008,5687476224
56,0.25,0.7534175942993164,1.4117237407684327,35.23,10.62,155.45826420001686,5280555008,5687476224
57,0.25,0.7493360931015015,1.363428186416626,34.95,10.51,155.5094147999771,5280555008,5687476224
58,0.25,0.760498937511444,1.3307487901687622,34.29,9.85,155.24906269996427,5280555008,5687476224
59,0.25,0.7451377310943603,1.3322388542175292,34.27,9.5,155.47527060005814,5280555008,5687476224
60,0.25,0.7455891115188599,1.2557025981903076,33.73,9.64,155.42309890000615,5280555008,5687476224
61,0.25,0.7510026496887207,1.2381097618103027,33.0,9.12,155.4275283999741,5280555008,5687476224
62,0.25,0.7460278557777404,1.486875129699707,37.86,11.54,155.38677350000944,5280555008,5687476224
63,0.25,0.7460031219100952,1.3396770332336425,35.84,10.11,155.50576770002954,5280555008,5687476224
64,0.25,0.7389168470001221,1.2741424551010132,32.77,9.15,155.23934269999154,5280555008,5687476224
65,0.25,0.7347707034111023,1.4303111598968505,35.92,11.55,155.3132435999578,5280555008,5687476224
66,0.25,0.7411945860671997,1.4503853897094727,35.51,10.42,155.25270539999474,5280555008,5687476224
67,0.25,0.7420117201805114,1.3941848613739014,34.99,10.65,155.23786310001742,5280555008,5687476224
68,0.25,0.7355849674606323,1.3611077987670899,34.54,10.46,155.30704430001788,5280555008,5687476224
69,0.25,0.7388418684768677,1.3027150695800782,33.9,9.61,155.24290130008012,5280555008,5687476224
70,0.25,0.7329158569908142,1.5154466560363768,38.61,12.37,155.27028469997458,5280555008,5687476224
71,0.25,0.7362075455093384,1.306985235786438,34.65,9.5,155.27819089998957,5280555008,5687476224
72,0.25,0.7223921362495422,1.4482113679885864,37.53,10.87,155.34480229998007,5280555008,5687476224
73,0.25,0.7317766943740844,1.3333560167312621,34.7,10.85,155.24885580001865,5280555008,5687476224
74,0.25,0.7288425472640991,1.5720693202972411,38.71,11.79,155.254548399942,5280555008,5687476224
75,0.25,0.7318705163955689,1.4628888481140137,36.65,11.25,155.24381289992016,5280555008,5687476224
76,0.25,0.734034783821106,1.369722580909729,34.89,10.23,155.2585178000154,5280555008,5687476224
77,0.25,0.730492047958374,1.4000416341781616,35.24,9.92,155.21781509998254,5280555008,5687476224
78,0.25,0.7246381631851196,1.4480379722595216,36.46,10.81,155.41242960002273,5280555008,5687476224
79,0.25,0.727367571220398,1.3207247756958007,34.17,9.94,155.38549299992155,5280555008,5687476224
80,0.25,0.7257476186561584,1.3408652810096742,34.78,9.57,155.25381729996298,5280555008,5687476224
81,0.25,0.7227028929328918,1.413228974533081,35.45,10.55,155.32690320000984,5280555008,5687476224
82,0.25,0.7340413483047485,1.348958268737793,34.7,10.1,155.23207679996267,5280555008,5687476224
83,0.25,0.7232914598464966,1.486955177116394,37.65,11.32,155.3002493000822,5280555008,5687476224
84,0.25,0.7235908187866211,1.3883609085083009,35.95,11.02,155.39289790007751,5280555008,5687476224
85,0.25,0.7261011950683594,1.4115754270553589,35.86,10.37,155.3361501999898,5280555008,5687476224
86,0.25,0.7227793309020996,1.2266556190490723,32.94,9.13,155.3731743999524,5280555008,5687476224
87,0.25,0.7168393880081176,1.4198235767364502,35.63,10.0,155.2822874999838,5280555008,5687476224
88,0.25,0.7188438346862793,1.341763784980774,34.84,10.04,155.2407107000472,5280555008,5687476224
89,0.25,0.7147941823959351,1.3124503038406372,33.67,8.96,155.40169860003516,5280555008,5687476224
90,0.25,0.7153537178039551,1.1827732555389405,31.45,8.44,155.43894349993207,5280555008,5687476224
91,0.25,0.7223124697113037,1.5041755228042601,36.15,11.2,155.3671543999808,5280555008,5687476224
92,0.25,0.711610023574829,1.2507562446594238,31.72,8.8,155.28387160005514,5280555008,5687476224
93,0.25,0.7169815118026733,1.3975692359924317,35.29,10.17,155.24141499993857,5280555008,5687476224
94,0.25,0.7122036276817322,1.3934771200180054,35.39,10.53,155.61199700005818,5280555008,5687476224
95,0.25,0.7135187406921387,1.3943482528686524,35.76,10.36,156.23901409993414,5280555008,5687476224
96,0.25,0.7130859716796875,1.274250258541107,32.92,9.22,155.27894960006233,5280555008,5687476224
97,0.25,0.7120548136520386,1.5677622104644775,37.64,11.05,155.24052059999667,5280555008,5687476224
98,0.25,0.7193228185653686,1.3967991641998292,35.17,10.11,155.27411339990795,5280555008,5687476224
99,0.25,0.7155475080871582,1.494388882637024,37.05,10.62,155.315907399985,5280555008,5687476224
100,0.25,0.7130797130203247,1.4845026847839355,36.43,10.61,155.32574770005886,5280555008,5687476224
101,0.25,0.7119738787460327,1.5273620540618897,37.36,12.01,155.2986338000046,5280555008,5687476224
102,0.25,0.7185737965583802,1.3803524438858032,33.98,9.78,155.30823500000406,5280555008,5687476224
103,0.25,0.7066624812316894,1.2938761375427246,33.22,9.46,155.2355085000163,5280555008,5687476224
104,0.25,0.7187819043731689,1.5336227519989014,37.15,12.54,155.322611499927,5280555008,5687476224
105,0.25,0.7072100075531006,1.3705783935546876,35.7,10.73,155.21083720005117,5280555008,5687476224
106,0.25,0.7047469672393799,1.2915377016067504,34.1,9.93,155.24475279997569,5280555008,5687476224
107,0.25,0.7121691519927978,1.2942402849197387,32.85,9.77,155.26513830001932,5280555008,5687476224
108,0.25,0.6976772669792175,1.6804120250701904,39.13,12.63,155.22192840010393,5280555008,5687476224
109,0.25,0.7099574923324585,1.423480290412903,36.0,10.5,155.25524329999462,5280555008,5687476224
110,0.25,0.7133556617736816,1.2902786645889281,33.01,9.44,155.21894469996914,5280555008,5687476224
111,0.25,0.7082493047714233,1.4331735870361328,36.37,10.74,155.29997119994368,5280555008,5687476224
112,0.25,0.7043876749420166,1.3938484075546265,35.16,10.2,155.24532580003142,5280555008,5687476224
113,0.25,0.7050141661834717,1.4250273761749268,36.36,10.98,155.30679080006666,5280555008,5687476224
114,0.25,0.7108418840789795,1.5252109874725341,37.31,11.17,155.24882780003827,5280555008,5687476224
115,0.25,0.7165381904411315,1.4461990659713746,36.91,11.39,155.26168600004166,5280555008,5687476224
